GeneID,Chr,up,down,ori
CSS0039292,10,105456246,105461351,-
CSS0045304,10,105604008,105606858,-
CSS0005939,10,105735514,105740663,-
CSS0038872,10,106208368,106218737,-
CSS0038994,10,106242080,106243030,-
CSS0017056,10,106350089,106353311,-
CSS0001990,10,106451943,106453696,-
CSS0046236,10,106455629,106457538,-
CSS0031802,10,106459227,106460135,-
CSS0000139,10,106461373,106462292,-
CSS0013124,10,106464253,106471917,-
CSS0045155,10,106473928,106474334,-
CSS0005961,10,106585852,106589976,-
CSS0016752,10,106615477,106617075,+
CSS0037282,10,106738494,106740631,-
CSS0019883,10,106852435,106859389,+
CSS0008888,10,106859780,106859977,-
CSS0028691,10,106869458,106871642,-
CSS0007009,10,107129285,107130443,+
CSS0037855,10,107215192,107215626,+
CSS0042595,10,107283968,107284294,+
CSS0024715,10,107296064,107300280,-
CSS0009770,10,107313512,107316257,+
CSS0033191,10,107338416,107339230,+
CSS0011687,10,107395008,107397506,-
CSS0031407,10,107420632,107433112,-
CSS0022084,10,107446910,107450700,+
CSS0031095,10,107452678,107454292,-
CSS0033188,10,107456802,107458245,-
CSS0019413,10,107618172,107625803,+
CSS0044680,10,107650205,107651454,+
CSS0022414,10,107651718,107652505,+
CSS0033690,10,107845185,107846124,+
CSS0011207,10,107982949,107986988,+
CSS0037758,10,107991895,107993251,-
CSS0043296,10,108003699,108004305,-
CSS0011505,10,108088601,108089035,-
CSS0023380,10,108253840,108261067,+
CSS0015293,10,108261118,108261315,-
CSS0018897,10,108269670,108271546,-
CSS0008532,10,108389629,108396320,+
CSS0042497,10,108397776,108398465,-
CSS0004463,10,108399981,108402049,+
CSS0017015,10,108403364,108407497,-
CSS0037677,10,108471873,108472510,+
CSS0017161,10,108554377,108557794,-
CSS0040934,10,108800136,108810082,-
CSS0031272,10,108921629,108922747,+
CSS0033637,10,108929704,108933961,-
CSS0023085,10,108984856,108987273,+
CSS0046743,10,109009187,109010080,+
CSS0030424,10,109453903,109455075,+
CSS0048928,10,109664026,109665437,-
CSS0020428,10,109688703,109697123,+
CSS0008341,10,109785037,109791165,+
CSS0045831,10,109930705,109935329,+
CSS0008208,10,109978224,109980505,-
CSS0039864,10,109983652,109984029,+
CSS0025512,10,110012629,110013539,-
CSS0038638,10,110015153,110016347,-
CSS0011999,10,110063000,110065578,-
CSS0017053,10,110069052,110069431,-
CSS0021099,10,110087853,110093933,-
CSS0008294,10,110287718,110287897,-
CSS0035541,10,110290013,110291357,+
CSS0031295,10,110337588,110342971,-
CSS0004677,10,110389622,110392488,+
CSS0008908,10,110399346,110400032,+
CSS0009336,10,110470585,110470764,+
CSS0013418,10,110576840,110583897,+
CSS0019463,10,110643773,110646639,+
CSS0018803,10,110653491,110654006,+
CSS0005221,10,110707186,110707382,-
CSS0000549,10,110737667,110738062,+
CSS0006209,10,110741711,110744841,-
CSS0012498,10,110760186,110761959,-
CSS0011110,10,110871378,110871566,-
CSS0019357,10,110934735,110941795,-
CSS0001442,10,110969786,110975776,-
CSS0008942,10,111031055,111031429,-
CSS0007754,10,111046237,111047355,-
CSS0034020,10,111327324,111327548,+
CSS0040821,10,111380997,111381400,+
CSS0016536,10,111523981,111524205,+
CSS0016562,10,111571580,111574741,+
CSS0019218,10,111574905,111575644,+
CSS0046537,10,111654819,111665819,-
CSS0024338,10,111713514,111717519,+
CSS0037847,10,111867550,111873329,+
CSS0001101,10,111961069,111963408,+
CSS0027384,10,111964719,111971357,-
CSS0031233,10,112057316,112059805,+
CSS0002537,10,112087432,112087931,+
CSS0003540,10,112210889,112215574,-
CSS0036099,10,112314390,112317888,+
CSS0017111,10,112326146,112327885,+
CSS0014942,10,112414738,112415152,+
CSS0001827,10,112422414,112423734,+
CSS0040146,10,112454810,112461666,+
CSS0024222,10,112491843,112495935,+
CSS0006790,10,112525744,112527014,-
CSS0047143,10,112580306,112584212,-
CSS0022112,10,112625734,112626503,-
CSS0007973,10,112641321,112641620,+
CSS0028821,10,112697636,112698440,-
CSS0021135,10,112730627,112731821,-
CSS0014258,10,113094779,113095752,-
CSS0047068,10,113100946,113104698,-
CSS0044575,10,113135399,113136586,-
CSS0014405,10,113192576,113194394,-
CSS0010927,10,113404222,113404722,-
CSS0008398,10,113468078,113470919,-
CSS0039651,10,113828547,113829232,+
CSS0001801,10,114035765,114038740,+
CSS0042509,10,114124791,114128218,-
CSS0048750,10,114518746,114523833,+
CSS0025963,10,114527330,114529039,+
CSS0009432,10,114546415,114546861,-
CSS0016014,10,114568794,114569380,+
CSS0009931,10,114661643,114663653,+
CSS0003083,10,114734177,114737534,-
CSS0011195,10,114892444,114894335,-
CSS0036717,10,114933853,114934338,-
CSS0036579,10,114934477,114935387,-
CSS0018851,10,114935564,114935800,+
CSS0013304,10,114974534,114975969,+
CSS0031128,10,115041348,115043896,+
CSS0036641,10,115063343,115070112,+
CSS0013358,10,115151628,115154053,+
CSS0042402,10,115154258,115155378,+
CSS0044105,10,115156327,115156781,+
CSS0018896,10,115157747,115168958,-
CSS0041644,10,115175824,115176672,+
CSS0010010,10,115179444,115180304,-
CSS0023868,10,115187439,115188296,-
CSS0028388,10,115233107,115233988,-
CSS0006107,10,115236934,115254871,-
CSS0030965,10,115462213,115465458,+
CSS0039744,10,115512202,115514187,+
CSS0031200,10,115540604,115548011,-
CSS0026281,10,115980709,115983996,+
CSS0041509,10,116063659,116067333,+
CSS0002407,10,116080673,116085287,-
CSS0016420,10,116215444,116216031,+
CSS0008733,10,116216071,116216466,+
CSS0000351,10,116306459,116306947,-
CSS0045612,10,116335576,116338812,-
CSS0028057,10,116505472,116506038,+
CSS0016817,10,116514574,116515000,-
CSS0035035,10,116529672,116529968,+
CSS0020017,10,116569350,116570696,+
CSS0029306,10,116736716,116740072,+
CSS0040586,10,116751982,116752461,+
CSS0018272,10,116772015,116772582,+
CSS0046444,10,116821784,116824975,+
CSS0033810,10,117022041,117036277,+
CSS0040823,10,117131046,117131522,+
CSS0015434,10,117153469,117160210,-
CSS0014211,10,117217599,117224344,+
CSS0020744,10,117421236,117421442,-
CSS0002817,10,117462349,117478232,+
CSS0037398,10,117593943,117594149,-
CSS0038183,10,117649126,117652916,+
CSS0011266,10,118060370,118066323,+
CSS0028975,10,118376435,118392667,-
CSS0011727,10,118470315,118470986,-
CSS0029494,10,118485617,118519950,-
CSS0002503,10,118615832,118616894,+
CSS0020316,10,118642891,118650006,-
CSS0045277,10,118686537,118703634,-
CSS0038078,10,118766684,118767441,-
CSS0007396,10,118773597,118774330,-
CSS0008896,10,118778202,118790487,-
CSS0002687,10,118797881,118798493,+
CSS0005197,10,118871083,118872642,+
CSS0022066,10,118931074,118932633,+
CSS0030070,10,118942595,118956264,+
CSS0033418,10,118959672,118963504,+
CSS0039047,10,119025254,119027101,+
CSS0028511,10,119035358,119040736,+
CSS0005645,10,119092522,119094078,+
CSS0010206,10,119094398,119100507,+
CSS0009041,10,119161956,119170569,+
CSS0030820,10,119469604,119475769,-
CSS0047249,10,119512453,119519775,-
CSS0019556,10,119571813,119572080,+
CSS0002952,10,119623172,119643256,-
CSS0035650,10,119658552,119669430,-
CSS0041547,10,119721800,119731186,-
CSS0046800,10,119811980,119812523,-
CSS0016616,10,119838224,119843050,-
CSS0020128,10,119912624,119914816,-
CSS0037005,10,119933517,119934410,-
CSS0046166,10,120012539,120017209,-
CSS0044450,10,120025187,120028159,-
CSS0016730,10,120096573,120098067,-
CSS0012314,10,120112957,120114182,+
CSS0019595,10,120139338,120141597,-
CSS0031584,10,120141712,120142503,-
CSS0022211,10,120190881,120198381,-
CSS0008446,10,120204012,120204614,+
CSS0020511,10,120204662,120205653,+
CSS0023720,10,120602858,120605981,+
CSS0022585,10,120606455,120606902,-
CSS0008460,10,120661868,120662348,-
CSS0037493,10,120687379,120689859,-
CSS0014176,10,120766565,120767105,+
CSS0022545,10,120801444,120807199,-
CSS0002403,10,120816913,120822743,-
CSS0042718,10,120861714,120867390,-
CSS0004899,10,120876809,120882768,-
CSS0033374,10,121002162,121003342,-
CSS0013479,10,121008675,121009092,-
CSS0022078,10,121025168,121046103,-
CSS0022606,10,121088240,121089775,-
CSS0011230,10,121226096,121227838,-
CSS0033160,10,121258765,121268273,-
CSS0024017,10,121456396,121476357,+
CSS0038641,10,121484500,121486085,+
CSS0046791,10,121527692,121535260,+
CSS0043629,10,121598088,121600466,+
CSS0004803,10,121650750,121655304,-
CSS0010616,10,121690833,121693227,+
CSS0004421,10,121774995,121813433,-
CSS0033308,10,121814878,121820893,-
CSS0012088,10,121832439,121852135,-
CSS0008155,10,121888571,121888807,+
CSS0009098,10,121959658,121962292,+
CSS0020348,10,121967132,121969982,+
CSS0014030,10,122001671,122008303,+
CSS0016629,10,122014236,122014680,+
CSS0027428,10,122074350,122077116,+
CSS0040995,10,122100132,122107795,+
CSS0037333,10,122108480,122110609,+
CSS0020614,10,122111866,122114656,-
CSS0017480,10,122124378,122124689,+
CSS0032759,10,122129170,122135042,-
CSS0003067,10,122186639,122195150,-
CSS0009842,10,122364424,122372499,+
CSS0007004,10,122404659,122405039,-
CSS0019310,10,122407747,122414266,-
CSS0025676,10,122432474,122434792,-
CSS0001710,10,122440469,122443377,-
CSS0003436,10,122483031,122483267,-
CSS0013564,10,122533735,122553008,+
CSS0009375,10,122567505,122569718,+
CSS0003105,10,122578483,122578764,+
CSS0016889,10,122600323,122601832,-
CSS0009136,10,122670700,122671467,+
CSS0049149,10,122675248,122677100,-
CSS0024759,10,122686684,122690683,+
CSS0037651,10,122721643,122725231,+
CSS0036179,10,122741690,122742966,+
CSS0035174,10,122794553,122799037,-
CSS0006279,10,122807230,122807798,-
CSS0007283,10,122868851,122869597,+
CSS0014356,10,122927571,122927804,+
CSS0045891,10,122944355,122955859,+
CSS0027684,10,122964827,122967910,-
CSS0026015,10,123050867,123054431,+
CSS0006236,10,123159393,123160319,+
CSS0038374,10,123195619,123199965,+
CSS0000197,10,123207640,123211285,-
CSS0042900,10,123305997,123309865,+
CSS0038231,10,123339209,123344144,+
CSS0047577,10,123375674,123381795,+
CSS0014555,10,123427027,123431505,-
CSS0014174,10,123456790,123457410,+
CSS0015304,10,123507820,123512659,+
CSS0042616,10,123636355,123639184,-
CSS0025531,10,123790825,123826961,-
CSS0002006,10,123840435,123848213,-
CSS0049551,10,123881865,123892521,+
CSS0045888,10,123904888,123907542,+
CSS0002733,10,123907998,123918919,+
CSS0030439,10,123966627,123967549,-
CSS0032666,10,123974264,123976942,+
CSS0014474,10,123977374,123988295,+
CSS0024642,10,123994556,123996749,+
CSS0040011,10,124070478,124075054,-
CSS0042533,10,124099300,124101445,-
CSS0038960,10,124176692,124190387,-
CSS0026457,10,124232024,124235054,-
CSS0030617,10,124315328,124320077,-
CSS0045289,10,124341331,124344853,-
CSS0029337,10,124350975,124353614,-
CSS0010254,10,124396235,124397861,-
CSS0019346,10,124422853,124424398,-
CSS0030057,10,124477639,124481842,-
CSS0037817,10,124518272,124518492,+
CSS0022191,10,124545412,124546461,-
CSS0027106,10,124800463,124811676,-
CSS0039001,10,125157411,125157695,+
CSS0018872,10,125171241,125175827,+
CSS0026786,10,125178475,125179419,-
CSS0032526,10,125195859,125200295,+
CSS0047206,10,125200527,125201667,-
CSS0049441,10,125222718,125230422,-
CSS0011034,10,125251731,125253523,-
CSS0008915,10,125276818,125280592,+
CSS0000688,10,125435334,125437197,-
CSS0045247,10,125506058,125507948,+
CSS0036449,10,125525267,125527553,+
CSS0010751,10,125589870,125591644,+
CSS0047881,10,125611685,125612325,+
CSS0007442,10,125805269,125806558,+
CSS0026980,10,125848024,125848866,-
CSS0050381,10,125897183,125897916,+
CSS0026817,10,125923817,125929342,+
CSS0018886,10,125932869,125942327,-
CSS0011578,10,125983048,125984185,-
CSS0003955,10,125984268,125984889,-
CSS0002299,10,126305924,126306112,+
CSS0007334,10,126590404,126593564,+
CSS0013948,10,126681335,126684423,-
CSS0020849,10,126870874,126876778,+
CSS0019852,10,126907744,126913559,+
CSS0049625,10,126916279,126931828,-
CSS0015142,10,127035021,127038725,-
CSS0025555,10,127081056,127081940,-
CSS0004316,10,127098687,127107228,+
CSS0042963,10,127172718,127181501,-
CSS0005116,10,127191515,127192402,-
CSS0001934,10,127371125,127379154,+
CSS0004600,10,127379476,127383430,-
CSS0013363,10,127469764,127470652,+
CSS0006788,10,127496296,127497680,+
CSS0017970,10,127533193,127537020,-
CSS0020311,10,127608667,127611702,+
CSS0047873,10,127619668,127620057,+
CSS0020330,10,127627845,127628303,+
CSS0005500,10,127696505,127696961,+
CSS0009632,10,127700667,127701111,+
CSS0035305,10,127715712,127716894,-
CSS0026065,10,127738725,127742099,+
CSS0025213,10,127744718,127745346,-
CSS0014404,10,127779172,127789566,+
CSS0046394,10,127867874,127875978,+
CSS0050031,10,127894998,127897291,-
CSS0004795,10,128115540,128116439,+
CSS0017948,10,128123602,128131891,-
CSS0036168,10,128145575,128147650,+
CSS0007949,10,128150566,128151465,-
CSS0019968,10,128153164,128156262,-
CSS0030317,10,128170867,128173181,+
CSS0016022,10,128294930,128325567,+
CSS0036371,10,128360272,128361315,+
CSS0010498,10,128362939,128363166,-
CSS0010109,10,128364617,128385839,-
CSS0010473,10,128397066,128405841,-
CSS0008910,10,128397981,128398241,-
CSS0012768,10,128469206,128469688,-
CSS0038014,10,128512947,128532516,+
CSS0020158,10,128534382,128535521,-
CSS0030830,10,128536125,128538143,-
CSS0012362,10,128555228,128558446,-
CSS0011937,10,128565440,128567534,-
CSS0032680,10,128569597,128570220,+
CSS0006671,10,128586491,128589325,+
CSS0005856,10,128593304,128593791,-
CSS0019892,10,128603714,128610862,-
CSS0046540,10,128691332,128695448,+
CSS0035592,10,128763415,128764056,-
CSS0013243,10,128764096,128767450,-
CSS0048347,10,128834860,128835308,-
CSS0044300,10,128845383,128860297,-
CSS0000722,10,128920376,128921241,-
CSS0044179,10,128973362,128976513,+
CSS0047386,10,128983654,128984857,-
CSS0003228,10,129161394,129161696,+
CSS0020486,10,129223591,129225663,-
CSS0010407,10,129240879,129242161,+
CSS0016933,10,129358209,129382879,-
CSS0035074,10,129557228,129561275,-
CSS0038873,10,129721164,129725206,+
CSS0018834,10,129751453,129755407,-
CSS0040606,10,129787984,129788570,+
CSS0045828,10,129793947,129795207,+
CSS0007123,10,129831508,129832023,-
CSS0015043,10,129909509,129910351,+
CSS0009485,10,129971530,129974219,-
CSS0020155,10,130018935,130019645,+
CSS0019122,10,130052462,130053829,-
CSS0013016,10,130121859,130122701,+
CSS0027204,10,130195337,130197117,+
CSS0025443,10,130198478,130199011,+
CSS0003681,10,130200027,130201263,+
CSS0049811,10,130296800,130297168,+
CSS0010597,10,130314191,130314940,+
CSS0016006,10,130338141,130341740,-
CSS0004370,10,130503433,130505688,+
CSS0008475,10,130552499,130554190,+
CSS0039395,10,130554850,130557204,-
CSS0001360,10,130644703,130645280,-
CSS0040166,10,130741365,130747908,+
CSS0033766,10,130749273,130754990,-
CSS0023503,10,130812883,130819946,+
CSS0020372,10,130841931,130848345,+
CSS0032515,10,130849005,130851907,-
CSS0019598,10,130946212,130946673,-
CSS0031947,10,131372635,131373828,-
CSS0005731,10,131374842,131375348,-
CSS0006532,10,131376472,131377255,-
CSS0015364,10,131648053,131650085,-
CSS0039633,10,131851287,131859056,-
CSS0006937,10,131902689,131902958,+
CSS0003137,10,131903268,131903609,+
CSS0011069,10,131903907,131904095,+
CSS0025138,10,131980905,131981357,+
CSS0032738,10,132023602,132025472,+
CSS0011345,10,132074930,132086014,-
CSS0005860,10,132152469,132152654,-
CSS0047690,10,132266870,132277027,+
CSS0022354,10,132284858,132286257,-
CSS0001688,10,132595515,132596801,-
CSS0000684,10,132644695,132645707,-
CSS0020546,10,133734157,133735330,-
CSS0044992,10,133809062,133810875,+
CSS0046839,10,133962737,133965745,-
CSS0049038,10,133969240,133970762,-
CSS0019354,10,133971147,133973686,-
CSS0021963,10,134136447,134141762,-
CSS0012710,10,134217048,134218868,-
CSS0016570,10,134249775,134250058,-
CSS0047376,10,134382452,134385179,+
CSS0033607,10,134550289,134550999,-
CSS0030065,10,134574596,134592032,+
CSS0001922,10,134700564,134701053,+
CSS0007782,10,134960817,134961338,-
CSS0045510,10,135135651,135146841,-
CSS0011694,10,135206082,135209764,-
CSS0030022,10,135327745,135330961,-
CSS0031852,10,135355433,135368774,-
CSS0013104,10,135386450,135389347,+
CSS0021192,10,135431677,135434918,-
CSS0040340,10,135452043,135454199,+
CSS0005603,10,135462101,135465648,-
CSS0036025,10,135484557,135501034,-
CSS0044330,10,136466533,136466947,-
CSS0049921,10,136536386,136536923,-
CSS0009110,10,136751752,136755400,-
CSS0025786,10,136906889,136910122,-
CSS0022974,10,136934500,136936676,+
CSS0024242,10,136979118,136981993,+
CSS0002582,10,136984349,136998426,-
CSS0017898,10,137007493,137011323,+
CSS0009206,10,137011684,137016805,-
CSS0030824,10,137069029,137085866,-
CSS0015883,10,137101392,137108538,-
CSS0043476,10,137159289,137161584,-
CSS0039608,10,137164846,137169152,+
CSS0039989,10,137176062,137179624,-
CSS0015389,10,137222490,137227430,-
CSS0025675,10,137230882,137236373,-
CSS0036754,10,137282394,137290275,-
CSS0042241,10,137438137,137444612,+
CSS0038026,10,137451994,137462334,-
CSS0005846,10,137499810,137505529,+
CSS0003842,10,137505576,137507267,+
CSS0004127,10,137539036,137569418,+
CSS0023783,10,137600731,137616197,+
CSS0019219,10,137618503,137623650,+
CSS0011888,10,137637759,137643274,-
CSS0027370,10,137684154,137695640,-
CSS0010234,10,138156244,138156912,-
CSS0014165,10,138521945,138530589,-
CSS0014697,10,138573170,138573355,+
CSS0024143,10,138672197,138673575,+
CSS0025538,10,138717211,138718392,+
CSS0017181,10,138796502,138797137,-
CSS0020108,10,138814297,138816319,-
CSS0029870,10,138997550,138998731,-
CSS0008820,10,139021107,139021331,+
CSS0035019,10,139042331,139043849,-
CSS0017454,10,139112429,139116010,-
CSS0043704,10,139134948,139136365,-
CSS0028267,10,139191254,139203265,+
CSS0004867,10,139300640,139304843,-
CSS0011414,10,139304942,139316632,-
CSS0009561,10,139322931,139326194,-
CSS0033551,10,139343387,139348083,+
CSS0042358,10,139354688,139359293,+
CSS0012400,10,139359719,139376407,-
CSS0018345,10,139488296,139495825,+
CSS0020874,10,139496262,139496558,-
CSS0022761,10,139515561,139520942,+
CSS0005284,10,139534551,139534778,-
CSS0038480,10,139543477,139553811,+
CSS0012094,10,139577677,139582976,+
CSS0016910,10,139589921,139593637,+
CSS0009059,10,139626065,139627216,+
CSS0021608,10,139811799,139836264,-
CSS0040772,10,140015874,140016476,-
CSS0047060,10,140025073,140038402,-
CSS0042282,10,140067429,140069682,+
CSS0047523,10,140095176,140108259,-
CSS0007071,10,140112293,140115219,+
CSS0029335,10,140175963,140178077,-
CSS0033302,10,140204656,140207855,-
CSS0015893,10,140227746,140230859,-
CSS0007648,10,140282258,140284484,+
CSS0033454,10,140284799,140285350,+
CSS0043198,10,140457503,140458436,+
CSS0040696,10,140534827,140535111,-
CSS0030121,10,140570872,140585829,+
CSS0000044,10,140586254,140590305,-
CSS0029528,10,140696893,140697369,-
CSS0011838,10,140751465,140753055,+
CSS0024381,10,140753503,140783105,+
CSS0034487,10,140783462,140798356,-
CSS0045382,10,140905010,140906086,-
CSS0049732,10,140910339,140911272,-
CSS0016551,10,140947749,140948321,+
CSS0007624,10,140948392,140958746,+
CSS0028602,10,140973166,140975911,+
CSS0001525,10,141005440,141008652,+
CSS0041211,10,141018877,141022690,-
